Brand_names,Chinese_names,English_names,Whole_info,Years,Score_number,Reply_number
华盛顿特朗莱,None,Washington Tremlett The Gentleman's Vetiver,"前调：橘子,橙子,依兰中调：白松香,李子,西瓜,公丁香后调：香根草,龙涎香,雪松,檀香木,劳丹脂",2016,None,0
华盛顿特朗莱,None,Washington Tremlett Iris Absolute,"前调：茉莉,玫瑰中调：鸢尾花,天芥菜,铃兰后调：零陵香豆,香草,麝香",2008,None,0
露露熊,红色凡尔赛,Lulu Castagnette Lady Castagnette,"前调：桃子,黑加仑,黑莓中调：茉莉,玫瑰,紫罗兰后调：麝香,檀香木,香草",2010,None,0
露露熊,呵呵,Lulu Castagnette lol ;-),"前调：红苹果,草莓中调：玫瑰,鸢尾花后调：广藿香,檀香木,香草",2005,None,0
露露熊,梦醒时分,Lulu Castagnette Les Petites Folies :,"前调：山楂,八角,甘草中调：茉莉,铃兰,红苹果后调：香草,杏仁,牛奶",2010,None,0
露露熊,小女神,Lulu Castagnette Les Petites Folies :,"前调：香柠檬,杏花,梨中调：鸢尾花,杏仁,牡丹后调：木质香,琥珀,麝香",2010,None,0
露露熊,我爱你:-）,:-） Lulu Castagnette Je t'M :-),"前调：石榴,桃子,荔枝中调：玫瑰,莲花,树莓,百香果后调：木质香,香草,雪松,麝香,琥珀",2005,None,0
露露熊,白色,Lulu Castagnette In White,"前调：中调：后调：茉莉,柠檬,桃子,薄荷,梨",2011,None,0
露露熊,俏巴黎,Lulu Castagnette Luluforever,"前调：日本柚子,樱桃,香柠檬中调：菠萝,梨,野玫瑰果,茉莉后调：檀香木,雪松,麝香",2008,None,0
露露熊,千花殿,Lulu Castagnette Le Jardin Aux  Fleurs,"前调：青柠,苹果,红浆果中调：玫瑰,草桂花,牡丹后调：雪松,香草,麝香",2013,None,0
露露熊,花园情感,Lulu Castagnette Le Jardin des Sens,"前调：香柠檬,橙子,葡萄柚中调：百合,玫瑰,茶叶后调：焚香,雪松,麝香",2013,None,0
露露熊,露露女士,Lulu Castagnette Lulu,"前调：柚子,橘子,蓝莓中调：鸡蛋花,紫罗兰,曼陀罗后调：香草,零陵香豆,檀香木,香根草,广藿香,麝香",2006,None,0
露露熊,花园情感,Lulu Castagnette Le Jardin des Sens,"前调：香柠檬,橙子,葡萄柚中调：百合,玫瑰,茶叶后调：焚香,雪松,麝香",2013,None,0
露露熊,露露女士,Lulu Castagnette Lulu,"前调：柚子,橘子,蓝莓中调：鸡蛋花,紫罗兰,曼陀罗后调：香草,零陵香豆,檀香木,香根草,广藿香,麝香",2006,None,0
露露熊,俏巴黎格南版,Lulu Castagnette Forever Glam Edition,"前调：樱桃,香柠檬,柠檬中调：茉莉,野玫瑰果,梨,菠萝后调：檀香木,雪松,麝香",2007,None,0
露露熊,欢欣,Lulu Castagnette Les Delices,"前调：葡萄柚,柠檬,茶叶中调：柠檬花,牡丹,糖果后调：琥珀,香草,麝香",2013,None,0
露露熊,野性十足,Lulu Castagnette Indomptee,"前调：香柠檬,橘子,芒果,菠萝,番石榴,黑加仑,香瓜中调：木兰,玫瑰,铃兰,茉莉后调：香根草,鸢尾花,广藿香,橡木苔",2005,None,0
露露熊,金梦,Lulu Castagnette Golden Dream,"前调：红苹果,蔓越莓,黑加仑中调：桃子,牡丹,李子后调：麝香,檀香木,琥珀",2011,None,0
露露熊,玫瑰,Lulu Castagnette Lulu Rose,"前调：香柠檬,紫罗兰叶,仙客来,紫罗兰中调：玫瑰,杏,睡莲后调：麝香,开司米木,檀香木",2008,None,0
露露熊,只为你:-X,:-X Lulu Castagnette Just  U :-X,"前调：樱桃,香柠檬,野生草莓中调：茉莉,玫瑰,紫罗兰,桃子后调：琥珀,麝香,檀香木,香草",2007,None,0
露露熊,女神游乐07:30,: Lulu Castagnette Les Petites Folies :,"前调：红浆果,橙子,黑加仑,茶叶中调：樱花,茉莉,铃兰后调：麝香,杏树",2012,None,0
露露熊,男孩陷阱,Lulu Castagnette Piège de Lulu Castagnette,"前调：香柠檬,橘子,橙子中调：莲花,杏仁,灯笼果后调：广藿香,橡木苔,香草",2015,None,0
露露熊,同名女士,Lulu Castagnette LuluCastagnette,"前调：香柠檬,无花果中调：棉花糖,茉莉,玫瑰,木兰后调：麝香,香草,檀香木,雪松,广藿香",2002,None,0
露露熊,蓝色之恋,Lulu Castagnette Blue Addiction,"前调：柠檬,葡萄柚,橙子中调：玫瑰,茉莉,铃兰后调：麝香,雪松,檀香木",2012,None,0
露露熊,凡尔赛宫的花园,Lulu Castagnette Un Jardin a Versailles,"前调：柠檬,香柠檬,小豆蔻中调：橙花,小苍兰,无花果后调：香根草,麝香,木质琥珀皮革味",2013,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Cocoa Tuberose,"前调：葡萄柚,苦艾,粉红胡椒中调：晚香玉,黄兰后调：广藿香,琥珀,香草,可可果,零陵香豆",2009,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Hindu Honeysuckle,"气味：香根草,茉莉,芫荽,香柠檬,玫瑰,黄葵,忍冬",2012,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Osmanthus Oolong,"前调：香柠檬,日本柚子,桃子中调：桂花,茉莉,米仔兰,路依保斯茶后调：蜂蜡,茶叶,杏,皮革",2009,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Ginger Lily,"前调：生姜,苦橙,胡椒,芒果中调：依兰,安息香,玫瑰,兰花,公丁香,百合后调：干邑白兰地,香根草,苦配巴香脂,琥珀",2009,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Gypsy,"前调：薰衣草,小豆蔻,南姜,血橙中调：莲花,玫瑰,紫罗兰叶后调：劳丹脂,檀香木,零陵香豆,琥珀,香根草",2010,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Provanilla,"气味：香草,椰子,玫瑰,秘鲁香脂,没药,香草,香草",2015,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Heart of Darkness,"气味：橡木苔,橡木苔,薰衣草,香根草,咖啡,肉豆蔻,零陵香豆,雪松,劳丹脂",2016,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Rose Boheme,"气味：广藿香,藏红花,玫瑰,茶叶,沉香(乌木),冷杉,茶叶",2011,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Samarinda,"前调：橙子,小豆蔻,粉红胡椒中调：康乃馨,天芥菜,玫瑰,橙花,咖啡后调：皮革,大米,香草,橡木,贝壳,朗姆酒",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Moss Gown,"前调：向日葵,含羞草,雪松,洋甘菊中调：波罗尼花,玫瑰,咖啡花,水仙花,紫丁香,紫罗兰叶后调：橡木苔,檀香木,雪松",2012,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Vientiane,"气味：檀香木,茉莉,大米,杠柳",2018,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Divine Noir,"前调：苦橙,芫荽,香柠檬中调：橙花,橙花油,茉莉,玫瑰后调：橡木苔,当归,香草,榄香脂,广藿香",2012,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Divine,"前调：芫荽,香柠檬,苦橙中调：茉莉,橙花,橙花油,玫瑰后调：当归,琥珀,香草,黄葵,麝香",2009,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Eva Luna,"气味：胡萝卜,薄荷,晚香玉,玫瑰,含羞草,紫罗兰叶,乳香,黄葵,茉莉",2011,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Sedona Sweet Grass,"气味：943,香根草,松树,鼠尾草,烟雾",2018,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Rose ,"气味：玫瑰,黑加仑,雪松,冷杉,香草,香柠檬,桃金娘",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Violet Beauregarde,"气味：依兰,紫罗兰叶,香草,檀香木,含羞草,茉莉",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Love-In-A-Mist,"气味：野花,含羞草,粉红胡椒,檀香木,三叶草",2016,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Mousseline Pêche,"前调：日本柚子,葡萄柚,黑檀红木中调：桃子,依兰,玫瑰后调：零陵香豆,香根草,糖浆",2013,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Sweet Jasmine Brown,"气味：茉莉,香草,粉红胡椒,零陵香豆,可可果,依兰,黄葵",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Mousseline Pêche,"前调：日本柚子,葡萄柚,黑檀红木中调：桃子,依兰,玫瑰后调：零陵香豆,香根草,糖浆",2013,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Tangerine Thyme,"气味：蜜橘,橘子,橙花油,香柠檬,百里香,乳香,苦橙叶,英国金盏花",2016,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Indolice,"前调：牛肝菌,含羞草,芫荽中调：茉莉,玫瑰,罗勒后调：橡木苔,焚香,甘松香",2009,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Lei Flower,"前调：橙子,日本柚子,洋甘菊,龙蒿,热带水果,焦糖中调：茉莉,依兰,杏仁,鸡蛋花,糖后调：广藿香,香草,可可果,椰子,醋栗叶",2010,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Bay Rum Cologne,"气味：朗姆酒,青柠,多香果,西印度月桂,海水,茉莉,依兰",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Lemon Liada,"气味：香橼,柠檬马鞭草,莲花,苦橙叶,鸢尾根,含羞草",2018,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Summer Yuzu,"气味：向日葵,香橼,米仔兰,日本柚子,番茄,葡萄柚,乳香",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Ivy Tower,"气味：水仙花,含羞草,花香,百合,檀香木,老鹳草,水仙花,茉莉",2014,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Tabac Citron,"前调：黑檀红木,葡萄柚,柠檬中调：薰衣草,依兰,玫瑰后调：檀香木,林烟草花",2009,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Musk Nouveau,"前调：当归,巴西红木,胡椒中调：茉莉,蜂蜡,咖啡,黄兰后调：广藿香,橡木苔,琥珀,沉香(乌木)",2010,None,0
普罗维登斯香水有限公司,None,Providence Perfume Co. Tabac Citron,"前调：黑檀红木,葡萄柚,柠檬中调：薰衣草,依兰,玫瑰后调：檀香木,林烟草花",2009,None,0
萝亚克朗,None,Royal Crown Oud Santal,"前调：安息香,孜然,快乐鼠尾草,檀香木中调：檀香木,茉莉,鸢尾花后调：沉香(乌木),麝香,香草,黑檀,古云香脂",2016,None,0
萝亚克朗,None,Royal Crown AL Kimiya,"前调：康乃馨,塔伊夫玫瑰,百合,桃花中调：塔伊夫玫瑰,茉莉,蜂蜜,玫瑰后调：沉香(乌木),檀香木,没药,龙涎香",2012,None,0
萝亚克朗,None,Royal Crown Oud Al Melka,"前调：雪松,鼠尾草,藏红花,杜松,小豆蔻中调：茉莉,玫瑰,依兰后调：沉香(乌木),麝香,零陵香豆,麝香,乳香,劳丹脂",2016,None,0
萝亚克朗,None,Royal Crown Noor,"前调：芫荽,马郁兰,当归,藏红花,榄香脂中调：晚香玉,香草,玫瑰后调：孜然,龙涎香,广藿香,沉香(乌木),檀香木,乳香,没药,雪松,劳丹脂,古云香脂,安息香,烟草",2011,None,0
萝亚克朗,None,Royal Crown Rose Masquat,"前调：橙子,香柠檬,香瓜,葡萄柚中调：茉莉,玫瑰,铃兰,藏红花,紫罗兰后调：沉香(乌木),檀香木,龙涎香,黑檀",2016,None,0
萝亚克朗,None,Musk Urbar Royal Crown Musk Ubar,"前调：肉豆蔻,公丁香,芫荽,藏红花,乳香中调：依兰,茉莉,当归,晚香玉,玫瑰后调：沉香(乌木),檀香木,没药,龙涎香,安息香,劳丹脂,皮革,零陵香豆,香根草,安息香脂,橡木苔,黑檀",2011,None,0
萝亚克朗,None,Royal Crown My Oud,"前调：常春藤,黄兰,藏红花中调：玫瑰,塔伊夫玫瑰,茉莉后调：沉香(乌木),龙涎香,广藿香,乳香,劳丹脂,海狸香",2012,None,0
萝亚克朗,None,Royal Crown Ytzma,"前调：柠檬,橘子,香柠檬,胡椒,肉豆蔻,干果中调：沉香(乌木),桃花,橙花,木兰,玫瑰后调：沉香(乌木),香根草,广藿香,橡木苔,檀香木,龙涎香,香草,海狸香,柏树,烟草,古云香脂",2014,None,0
萝亚克朗,None,Royal Crown Reflextion,"前调：橙花油,香柠檬,含羞草中调：含羞草,茉莉,紫罗兰叶后调：龙涎香,橡木苔,白松香,没药",2015,None,0
萝亚克朗,None,Royal Crown Ambrosia,"前调：大枣,胡椒,李子,太妃糖,苹果,石榴,香瓜中调：檀香木,鸢尾花,玫瑰,雪松后调：沉香(乌木),麝香,乳香,香草,蜂蜜",2016,None,0
萝亚克朗,None,Royal Crown Oud Jasmine,"前调：依兰,小豆蔻,藏红花,公丁香中调：沉香(乌木),茉莉,雪松,晚香玉,玫瑰后调：龙涎香,沉香(乌木),安息香脂,香根草,麝香",2016,None,0
萝亚克朗,None,Royal Crown Upper Class,"前调：皮革,芫荽,树莓,胡椒中调：雪松,沉香(乌木),鸢尾花,乳香后调：橡木苔,香草,龙涎香,劳丹脂,没药,麝香",2016,None,0
萝亚克朗,None,Royal Crown Celebration,"气味：柑橘,百合,鸢尾花,薄荷,香柠檬,橘子",2011,None,0
萝亚克朗,None,Royal Crown Capture,"前调：青柠,孜然,安息香,晚香玉,檀香木,蜂蜜中调：檀香木,茉莉,海藻后调：橡木苔,香草,古云香脂,雪松,没药,黑檀",2015,None,0
萝亚克朗,None,Royal Crown Rain,"前调：香茅,薄荷,柠檬,粉红胡椒,芫荽,苦橙叶中调：老鹳草,柏树,薰衣草,鸢尾花,茉莉后调：檀香木,龙涎香,木质香,麝香,天芥菜",2011,None,0
萝亚克朗,None,Royal Crown Adventure,"前调：朗姆酒,海藻,青柠中调：肉桂,蜂蜜,鼠尾草后调：古云香脂,檀香木,龙涎香,老挝乌木,麝香,黑檀,广藿香",2015,None,0
萝亚克朗,None,Royal Crown Flying Dutch,"前调：海藻,孜然,老鹳草中调：海水,朗姆酒,晚香玉,烟草后调：零陵香豆,没药,香草,黑檀",2015,None,0
萝亚克朗,None,Royal Crown Habanos,"前调：烟草,藏红花,依兰中调：白松香,玫瑰,烟草,广藿香,鸢尾花,晚香玉后调：烟草,香草,檀香木,龙涎香,麝香",2014,None,0
萝亚克朗,None,Royal Crown Poudre de Fleurs,"前调：茉莉,橙花油,香柠檬,青柠,小豆蔻,天芥菜中调：玫瑰,茉莉,玫瑰,桂花后调：檀香木,香草,鸢尾花,香根草,广藿香",2011,None,0
萝亚克朗,None,Royal Crown Absolute,"前调：皮革,白松香,芫荽,乳香,蜂蜜中调：雪松,老挝乌木,晚香玉,玫瑰,茉莉,檀香木后调：橡木苔,香草,没药,龙涎香,劳丹脂,安息香,广藿香",2016,None,0
萝亚克朗,None,Royal Crown Flair,"前调：香柠檬,柠檬马鞭草,雪松,桃花中调：玫瑰,紫罗兰,茉莉,桂花后调：香草,广藿香,龙涎香,檀香木",2016,None,0
萝亚克朗,None,Royal Crown Tenebra,"前调：晚香玉,肉豆蔻,小豆蔻,天芥菜中调：晚香玉,蜂蜜,水仙花,鸢尾花,茉莉后调：晚香玉,劳丹脂,烟草,香草,菖蒲,龙涎香,沉香(乌木),檀香木,黑檀",2011,None,0
萝亚克朗,None,Royal Crown Les Petits Coquins,"前调：橘子,葡萄柚,桃花,橙子中调：玫瑰,依兰,橙花,茉莉,洋甘菊后调：雪松,鸢尾花,蜂蜜,香草",2012,None,0
萝亚克朗,None,Royal Crown Tabac Royal,"前调：肉桂,柠檬,公丁香,粉红胡椒,烟草中调：烟草,天芥菜,香草,零陵香豆后调：檀香木,烟草,广藿香,没药,乳香",2011,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky for Women,"前调：葡萄柚,橙子,梨中调：橙花油,天芥菜,甘草后调：檀香木,香草,果仁糖",2010,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky Berlin III for Men,"前调：香柠檬,葡萄柚,橘子中调：粉红胡椒,胡椒,肉豆蔻,乳香后调：广藿香,香根草,雪松,皮革,劳丹脂,零陵香豆,香草",2017,None,0
迈克尔·米夏尔斯基,None,·  Michael Michalsky Berlin II,"前调：粉红胡椒,香柠檬,桃子中调：晚香玉,鸢尾花,茉莉后调：零陵香豆,广藿香,香草",None,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky Berlin III for Women,"前调：香橼,梨中调：晚香玉,鸢尾花,茉莉后调：香草,檀香木,零陵香豆,琥珀",2017,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Urban Nomads for Him,"前调：柑橘,尤加利中调：尤加利,花香,辛香料,黑巧克力后调：香草,木质香",2011,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky for Men,"前调：生姜,葡萄柚,胡椒中调：鼠尾草,榄香脂,薰衣草后调：香根草,广藿香,雪松",2010,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky Berlin Summer Men,"前调：粉红胡椒,香柠檬,葡萄柚,芫荽,苹果中调：薰衣草,香瓜,紫罗兰,迷迭香后调：琥珀,橡木苔,麝香,广藿香",2017,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Urban Nomads for Her,"前调：柠檬,苹果,桃子,粉红胡椒中调：茉莉,百合,玫瑰后调：麝香,木质香",2011,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky Berlin for Men,"前调：香柠檬,薰衣草中调：老鹳草,菠萝后调：雪松,橡木苔,零陵香豆,檀香木",2015,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky Berlin Summer Women,"前调：香柠檬,血橙,桃子,香瓜,红醋栗,苹果花中调：玫瑰,紫罗兰,铃兰,仙客来,茉莉后调：檀香木,雪松,鸢尾根,麝香",2017,None,0
迈克尔·米夏尔斯基,None,· Michael Michalsky Michalsky Berlin Summer Women,"前调：香柠檬,血橙,桃子,香瓜,红醋栗,苹果花中调：玫瑰,紫罗兰,铃兰,仙客来,茉莉后调：檀香木,雪松,鸢尾根,麝香",2017,None,0
蔻依,同名淡香精（肉丝带）,Chloe Eau de Parfum,"前调：牡丹,小苍兰,荔枝中调：玫瑰,铃兰,木兰后调：琥珀,雪松",2008, 8.9 , 1246 
蔻依,水漾玫瑰（绿丝带）,Chloe L'Eau de Chloe,"前调：葡萄柚,香橼,桃子,香柠檬,醛中调：玫瑰,玫瑰,紫罗兰,小苍兰,茉莉,铃兰,木兰,牡丹后调：广藿香,雪松,琥珀,劳丹脂,橡木苔,麝香",2012, 8.7 , 905 
蔻依,玫瑰（粉丝带）,Chloe Roses De Chloe,"前调：香柠檬,龙蒿,荔枝,柠檬中调：玫瑰,木兰,雪松,苹果,黑加仑,桃子后调：麝香,琥珀,木质香",2013, 8.7 , 674 
蔻依,爱情故事,Chloe Love Story,"前调：橙花油,香柠檬,葡萄柚,柠檬,梨中调：橙花,千金子藤,玫瑰,黑加仑,桃子后调：麝香,雪松,开司米木,广藿香",2014, 8.2 , 527 
蔻依,恋旅（流浪者）,Chloe Nomade,"前调：黄香李,香柠檬,柠檬,橙子中调：小苍兰,茉莉,桃子,玫瑰后调：橡木苔,琥珀木,广藿香,檀香木,麝香",2018, 7.9 , 188 
蔻依,同名淡香水（米丝带）,Chloe Eau de Toilette,"前调：橘子,西瓜,粉红胡椒中调：小苍兰,玫瑰后调：鸢尾花,檀香木,零陵香豆",2009, 8.3 , 237 
